componente_atleta,miembros,nombres,tamano,fuentes,pares_evaluados,pares_safe,pares_review_conflict,pares_same_source_review,transitividad_insegura,attribute_conflict,clasificacion,id_atleta_canonico_propuesto,nombre_canonico_propuesto,puntuacion_completitud_canonico,razon,campos_a_rellenar,campos_attribute_conflict
AT000098,498;311903,Victor Thibault | Victor Thibault,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,498,Victor Thibault,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000099,501;319318,Thierry Venant | Thierry Venant,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,501,Thierry Venant,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000100,508;252316,Claudia Kriz | Claudia Kriz,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,508,Claudia Kriz,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000101,515;192705,Manfred Barth | Manfred Barth,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,515,Manfred Barth,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000102,520;259253,Andreas Lippoldt | Andreas Lippoldt,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,520,Andreas Lippoldt,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000103,521;265515,Frank Marzoch | Frank Marzoch,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,521,Frank Marzoch,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000104,525;299313,Bernhard Schulkowski | Bernhard Schulkowski,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,525,Bernhard Schulkowski,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000105,542;234508,Sylvia Harris | Sylvia Harris,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,542,Sylvia Harris,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000106,562;324565,Hilda Williams | Hilda Williams,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,562,Hilda Williams,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000107,566;190779,Robert Backhouse | Robert Backhouse,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,566,Robert Backhouse,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000108,567;190998,Richard Bagnall-Oakeley | Richard Bagnall-oakeley,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,567,Richard Bagnall-Oakeley,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000109,570;200022,John Bridges | John Bridges,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,570,John Bridges,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000110,573;208751,Geoffrey Cornewall | Geoffrey Cornewall,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,573,Geoffrey Cornewall,16/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000111,578;235292,Robert Heathcote | Robert Heathcote,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,578,Robert Heathcote,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000112,580;247288,John Keyworth | John Keyworth,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,580,John Keyworth,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000113,583;275502,Hugh Nesham | Hugh Nesham,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,583,Hugh Nesham,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000114,587;287560,Capel Pownall | Capel Pownall,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,587,Capel Pownall,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000115,593;307383,Joseph Stopford | Joseph Stopford,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,593,Joseph Stopford,15/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000116,595;322607,Leroy Watson | Leroy Watson,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,595,Leroy Watson,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000117,605;196464,Nadia Bisiach | Nadia Bisiach,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,605,Nadia Bisiach,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000118,611;254825,Anna Lao | Anna Lao,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,611,Anna Lao,8/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000119,618;315422,Wendy Turnbull | Wendy Turnbull,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,618,Wendy Turnbull,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000120,623;202404,Darren Cahill | Darren Cahill,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,623,Darren Cahill,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000121,628;237463,Murray Hocking | Murray Hocking,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,628,Murray Hocking,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000122,629;254749,Paul Langley | Paul Langley,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,629,Paul Langley,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000123,640;325610,Mark Woodforde | Mark Woodforde,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,640,Mark Woodforde,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000124,641;282629,Barbara Paulus | Barbara Paulus,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,641,Barbara Paulus,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000125,664;205608,Marguerite Chaudoir | Marguerite Chaudoir,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,664,Marguerite Chaudoir,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000126,703;268403,Vanessa Menga | Vanessa Menga,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,703,Vanessa Menga,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000127,717;227700,Daniela Gergelcheva | Daniela Gergelcheva,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,717,Daniela Gergelcheva,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000128,725;241118,Ivan Ivanov | Ivan Ivanov,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,725,Ivan Ivanov,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000129,727;192944,Carling Bassett-Seguso | Carling Bassett-seguso,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,727,Carling Bassett-Seguso,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000130,729;206401,Barbara Chiu | Barbara Chiu,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,729,Barbara Chiu,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000131,730;214391,Si-An Deng | Si-An Deng,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,730,Si-An Deng,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000132,745;224094,John Foulkes | John Foulkes,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,745,John Foulkes,16/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000133,748;239440,David Humble | David Humble,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,748,David Humble,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000134,761;327587,Darryl Yung | Darryl Yung,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,761,Darryl Yung,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000135,776;205932,Chen Zihe | Chen Zihe,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,776,Chen Zihe,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000136,781;231644,Gu Jun | Gu Jun,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,781,Gu Jun,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000137,789;207970,Eoin Collins | Eoin Collins,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,789,Eoin Collins,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000138,793;276252,Elsa Nielsen | Elsa Nielsen,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,793,Elsa Nielsen,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000139,798;263871,Amos Mansdorf | Amos Mansdorf,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,798,Amos Mansdorf,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000140,809;275249,Laura Negrisoli | Laura Negrisoli,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,809,Laura Negrisoli,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000141,822;225458,Renzo Furlan | Renzo Furlan,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,822,Renzo Furlan,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000142,823;227076,Andrea Gaudenzi | Andrea Gaudenzi,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,823,Andrea Gaudenzi,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000143,826;300500,Clemente Serventi | Clemente Serventi,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,826,Clemente Serventi,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000144,828;239883,Stephen Hylton | Stephen Hylton,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,828,Stephen Hylton,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000145,835;240586,Etsuko Inoue | Etsuko Inoue,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,835,Etsuko Inoue,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000146,836;240840,Kiyomi Ishida | Kiyomi Ishida,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,836,Kiyomi Ishida,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000147,839;250146,Harumi Kohara | Harumi Kohara,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,839,Harumi Kohara,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000148,842;266123,Tomomi Matsuo | Tomomi Matsuo,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,842,Tomomi Matsuo,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000149,846;270603,Yasuko Mizui | Yasuko Mizui,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,846,Yasuko Mizui,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000150,849;278612,Kumiko Okamoto | Kumiko Okamoto,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,849,Kumiko Okamoto,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000151,852;298045,Naoko Sawamatsu | Naoko Sawamatsu,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,852,Naoko Sawamatsu,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000152,856;225307,Masanosuke Fukuda | Masanosuke Fukuda,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,856,Masanosuke Fukuda,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000153,857;234225,Takeichi Harada | Takeichi Harada,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,857,Takeichi Harada,16/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000154,858;238123,Asaji Honda | Asaji Honda,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,858,Asaji Honda,8/3,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000155,859;241206,Satoshi Iwabuchi | Satoshi Iwabuchi,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,859,Satoshi Iwabuchi,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000156,860;246062,Seiichiro Kashio | Seiichiro Kashio,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,860,Seiichiro Kashio,16/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000157,861;253164,Ichiya Kumagae | Ichiya Kumagae,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,861,Ichiya Kumagae,19/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000158,868;270581,Yoshihito Miyazaki | Yoshihito Miyazaki,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,868,Yoshihito Miyazaki,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000159,871;278616,Sunao Okamoto | Sunao Okamoto,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,871,Sunao Okamoto,16/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000160,872;279430,Seiji Ono | Seiji Ono,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,872,Seiji Ono,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000161,873;296046,Kiyoshi Saito | Kiyoshi Saito,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,873,Kiyoshi Saito,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000162,878;315005,Toshihisa Tsuchihashi | Toshihisa Tsuchihashi,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,878,Toshihisa Tsuchihashi,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000163,881;191778,Bang Su-Hyeon | Bang Su-hyeon,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,881,Bang Su-Hyeon,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000164,886;238134,Hong Cha-Ok | Hong Cha-ok,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,886,Hong Cha-Ok,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000165,887;238147,Hong Sun-Hwa | Hong Sun-hwa,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,887,Hong Sun-Hwa,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000166,891;248314,Kim Ji-Hyeon | Kim Ji-hyeon,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,891,Kim Ji-Hyeon,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000167,894;248379,Kim Mu-Gyo | Kim Mu-gyo,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,894,Kim Mu-Gyo,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000168,898;256441,Lee Jeong-Im | Lee Jeong-im,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,898,Lee Jeong-Im,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000169,901;281908,Park Hae-Jeong | Park Hae-jeong,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,901,Park Hae-Jeong,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000170,902;281901,Park Gyeong-Ae | Park Gyeong-ae,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,902,Park Gyeong-Ae,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000171,907;326646,Yang Yeong-Ja | Yang Yeong-ja,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,907,Yang Yeong-Ja,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000172,909;241942,Jang Ui-Jong | Jang Ui-jong,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,909,Jang Ui-Jong,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000173,914;248225,Kim Hak-Gyun | Kim Hak-gyun,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,914,Kim Hak-Gyun,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000174,916;248179,Kim Gi-Taek | Kim Gi-taek,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,916,Kim Gi-Taek,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000175,918;248548,Kim Wan | Kim Wan,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,918,Kim Wan,10/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000176,919;248072,Kim Bong-Su | Kim Bong-su,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,919,Kim Bong-Su,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000177,921;256367,Lee Gwang-Jin | Lee Gwang-jin,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,921,Lee Gwang-Jin,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000178,925;281945,Park Ju-Bong | Park Ju-bong,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,925,Park Ju-Bong,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000179,931;327464,Yu Jin-Seon | Yu Jin-seon,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,931,Yu Jin-Seon,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000180,932;327585,Yun Yong-Il | Yun Yong-il,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,932,Yun Yong-Il,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000181,944;185693,Karim Alami | Karim Alami,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,944,Karim Alami,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000182,945;188792,Hicham Arazi | Hicham Arazi,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,945,Hicham Arazi,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000183,960;238566,Gilany Hosnani | Gilany Hosnani,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,960,Gilany Hosnani,9/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000184,975;299868,Vandanah Seesurun | Vandanah Seesurun,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,975,Vandanah Seesurun,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000185,984;273620,Nicole Muns-Jagerman | Nicole Muns-jagerman,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,984,Nicole Muns-Jagerman,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000186,991;219503,Jacco Eltingh | Jacco Eltingh,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,991,Jacco Eltingh,12/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000187,996;250095,Mark Koevermans | Mark Koevermans,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,996,Mark Koevermans,13/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000188,997;256669,Gerard Leembruggen | Gerard Leembruggen,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,997,Gerard Leembruggen,14/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000189,1007;185148,Iyabo Akanmu | Iyabo Akanmu,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,1007,Iyabo Akanmu,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000190,1009;278328,Abiola Odumosu | Abiola Odumosu,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,1009,Abiola Odumosu,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000191,1010;279045,Obigeli Olorunsola | Obigeli Olorunsola,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,1010,Obigeli Olorunsola,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000192,1012;280664,Kuburat Owolabi | Kuburat Owolabi,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,1012,Kuburat Owolabi,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000193,1015;185247,Kayode Akinsanya | Kayode Akinsanya,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,1015,Kayode Akinsanya,7/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
AT000194,1020;278317,Nduka Odizor | Nduka Odizor,2,fuente1 | fuente2 | fuente3,1,0,1,1,NO,NO,REVIEW_ATHLETE_COMPONENT,1020,Nduka Odizor,11/4,contiene pares no SAFE_ATHLETE_PAIR; contiene SAME_SOURCE_REVIEW,,
