grupo_logico,filas,duplicados_mergeables,duplicados_conflictivos,clasificacion,ids_participacion,atletas_originales,eventos_originales,campos_conflictivos,id_atleta_canonico,id_evento_canonico
60666|7|2233|155|Stella-2|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310327;579756,60666,2233,,60666,2233
128700|54|2728|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310328;579757,128700,2289,,128700,2728
128702|54|2728|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310329;579758,128702,2289,,128702,2728
54414|20|1942|221|Soviet Union|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310330;579759,54414,1942,,54414,1942
116118|47|2075|96|India|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310335;579764,116118,2075,,116118,2075
66393|5|2016|58|Denmark|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310337;579765,66393,2016,,66393,2016
105540|45|2545|5|Algeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310338;579766,105540,1973,,105540,2545
39237|28|2056|175|Romania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310340;579768,39237,2056,,39237,2056
145762|38|2055|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310341;579769,145762,2055,,145762,2055
145763|36|2455|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310343;579771,145763,2084,,145763,2455
145764|38|2049|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310345;579773,145764,2049,,145764,2049
107008|45|2071|11|Armenia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310348;579776,107008,2071,,107008,2071
3889|24|1981|98|Iran|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310350;579778,3889,1981,,3889,1981
129786|54|2080|11|Armenia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310353;579781,129786,2080,,129786,2080
44158|28|2265|221|Soviet Union|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310357;579785,44158,2265,,44158,2265
2007|32|2034|140|Malta|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310358;579786,2007,2034,,2007,2034
102235|45|1914|140|Malta|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310361;579789,102235,1914,,102235,1914
145765|32|1968|22|Benin|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310366;579793,145765,1968,,145765,1968
123651|50|2006|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310374;579794,123651,2006,,123651,2006
10097|24|1986|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310385;579805,10097,1986,,10097,1986
30221|5|1921|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310386;579806,30221,1921,,30221,1921
59041|34|2067|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310387;579807,59041,2067,,59041,2067
72678|34|2041|127|Luxembourg|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310390;579810,72678,2041,,72678,2041
74338|36|2003|168|Portugal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310394;579811,74338,2003,,74338,2003
10098|18|2290|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310397;579814,10098,2290,,10098,2290
145767|18|2079|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310405;579820,145767,2079,,145767,2079
114913|47|2291|15|Austria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310407;579822,114913,2291,,114913,2291
145768|24|2212|94|Hungary|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310408;579823,145768,2212,,145768,2212
123482|50|2292|85|Greece|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310418;579831,123482,2292,,123482,2292
33136|41|2100|213|Tunisia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310421;579834,33136,2100,,33136,2100
37377|30|198|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310431;579842,37377,2021,,37377,198
37447|34|635|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310432;579843,37447,2012,,37447,635
3702|30|2008|85|Greece|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310434;579845,3702,2008,,3702,2008
13233|34|1974|56|Cyprus|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310437;579847,13233,1974,,13233,1974
64850|41|2003|22|Benin|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310441;579851,64850,2003,,64850,2003
8299|36|1968|210|Togo|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310466;579876,8299,1968,,8299,1968
39128|41|2298|168|Portugal|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310471;579881,39128,2298,,39128,2298
3733|32|1981|88|Guinea|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310473;579883,3733,1981,,3733,1981
145793|36|1978|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310474;579884,145793;184726,1978,,145793,1978
30003|36|1920|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310481;579891,30003,1920,,30003,1920
3295|24|1989|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310522;579932,3295,1989,,3295,1989
60668|24|2301|135|Xolotl|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310527;579937,60668,2301,,60668,2301
104770|45|2014|26|Belize|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310536;579946,104770,2014,,104770,2014
48740|41|2039|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310547;579957,48740,2039,,48740,2039
113455|47|1911|149|Nicaragua|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310552;579961,113455,1911,,113455,1911
54648|43|2015|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310569;579977,54648,2015,,54648,2015
145821|43|1978|10|Argentina|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310593;580000,145821,1978,,145821,1978
9513|38|2305|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310595;580002,9513,2305,,9513,2305
70109|41|2047|84|Ghana|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310603;580010,70109,2047,,70109,2047
68314|38|2080|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310607;580014,68314,2080,,68314,2080
111636|47|100|183|Seychelles|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310618;580025,111636,2241,,111636,100
113460|47|1911|49|Comoros|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310620;580027,113460,1911,,113460,1911
105593|45|1901|130|Morocco|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310622;580029,105593,1901,,105593,1901
1300|32|2073|45|Cameroon|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310624;580031,1300,2073,,1300,2073
73380|24|1911|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310625;580032,73380,1911,,73380,1911
126997|54|2139|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310626;580033,126997,2139,,126997,2139
13236|38|1974|210|Togo|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310643;580048,13236,1974,,13236,1974
3666|38|2057|84|Ghana|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310644;580049,3666,2057,,3666,2057
4469|24|1989|130|Morocco|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310645;580050,4469,1989,,4469,1989
2914|12|2010|72|Finland|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310651;580055,2914,2010,,2914,2010
39546|6|1997|200|Gteborgs Roddklubb-1|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310654;580058,39546,1997,,39546,1997
145831|16|2188|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310657;580059,145831,2188,,145831,2188
57456|8|2154|72|Finland|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310668;580066,57456,2154,,57456,2154
75457|6|2041|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310670;580068,75457,2041,,75457,2041
59572|6|2128|200|Sweden|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310671;580069,59572,2309,,59572,2128
40220|16|1997|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310675;580073,40220,1997,,40220,1997
105952|45|1961|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310687;580085,105952,1961,,105952,1961
20442|10|2242|58|Denmark|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310695;580093,20442,2242,,20442,2242
8092|12|2008|200|Sweden|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310698;580094,8092,2008,,8092,2008
38747|24|2385|155|Norway|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310699;580095,38747,2107,,38747,2385
73819|36|2042|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310710;580105,73819,2042,,73819,2042
87651|43|2047|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310713;580108,87651,2047,,87651,2047
72804|30|2003|131|Malaysia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310715;580110,72804,2003,,72804,2003
122782|50|100|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310717;580112,122782,2241,,122782,100
17112|30|1974|131|Malaysia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310722;580117,17112,1974,,17112,1974
119869|50|2060|98|Iran|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310723;580118,119869,2060,,119869,2060
145844|41|2171|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310729;580124,145844,2171,,145844,2171
145845|47|2036|63|Egypt|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310734;580129,145845,2036,,145845,2036
119550|50|2003|134|Maldives|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310744;580139,119550,2003,,119550,2003
111187|47|198|63|Egypt|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310752;580146,111187,2021,,111187,198
145849|36|39|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310757;580151,145849,2019,,145849,39
92790|43|2022|100|Iraq|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310761;580154,92790,2022,,92790,2022
145850|50|2043|38|Canada|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310762;580155,145850,2043,,145850,2043
102535|45|2006|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310766;580159,102535,2006,,102535,2006
55677|41|2333|100|Iraq|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310770;580163,55677,2315,,55677,2333
87587|43|1911|134|Maldives|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310779;580172,87587,1911,,87587,1911
105185|45|1991|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310781;580174,105185,1991,,105185,1991
129991|54|2003|18|Bangladesh|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310784;580177,129991,2003,,129991,2003
60671|6|1960|72|Lucky Girl-1|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310797;580178,60671,1960,,60671,1960
67026|32|2062|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310799;580180,67026,2062,,67026,2062
2915|22|2234|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310800;580181,2915,2234,,2915,2234
67027|6|1928|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310801;580182,67027,1928,,67027,1928
34447|26|2009|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310805;580185,34447,2009,,34447,2009
2916|22|2010|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310807;580187,2916,2010,,2916,2010
57457|36|2035|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310809;580188,57457,2035,,57457,2035
76246|38|1966|210|Togo|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310813;580192,76246,1966,,76246,1966
36469|28|2536|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310831;580193,36469,2013,,36469,2536
122465|50|2236|22|Benin|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310834;580195,122465,2236,,122465,2236
145855|50|1911|44|Cote d'Ivoire|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310835;580196,145855,1911,,145855,1911
69233|22|2062|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310840;580201,69233,2062,,69233,2062
60672|24|1943|83|Mutafo|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310841;580202,60672,1943,,60672,1943
37227|30|2144|80|East Germany|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310842;580203,37227,2144,,37227,2144
115890|47|2320|147|Namibia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310845;580206,115890,2320,,115890,2320
89863|43|2178|83|Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310851;580212,89863,2178,,89863,2178
37448|24|1997|83|Germany|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310852;580213,37448,1997,,37448,1997
122820|50|2321|95|Indonesia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310855;580214,122820,2321,,122820,2321
55906|38|2297|119|Libya|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310857;580216,55906,2297,,55906,2297
133673|54|2204|223|United States|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310858;580217,133673,2204,,133673,2204
116436|47|2251|68|Estonia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310868;580225,116436,2251,,116436,2251
57458|22|2035|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310870;580227,57458,2035,,57458,2035
123734|50|1911|212|Trinidad and Tobago|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310871;580228,123734,1911,,123734,1911
106552|45|2051|43|China|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310876;580233,106552,2051,,106552,2051
127239|54|2248|43|China|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310877;580234,127239,2248,,127239,2248
145862|54|2255|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310879;580236,145862,2255,,145862,2255
145863|50|1942|104|Italy|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310880;580237,145863,1942,,145863,1942
103319|45|306|5|Algeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310886;580243,103319,2277,,103319,306
145866|54|2056|175|Romania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310890;580246,145866,2056,,145866,2056
38242|24|2385|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310891;580247,38242,2107,,38242,2385
74824|6|2323|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310894;580250,74824,2323,,74824,2323
63799|32|2018|5|Algeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310895;580251,63799,2018,,63799,2018
145868|50|2324|126|Lithuania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310898;580254,145868,2324,,145868,2324
128198|54|2024|104|Italy|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310900;580256,128198,2024,,128198,2024
37968|34|1978|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310901;580257,37968,1978,,37968,1978
54782|8|2333|15|Austria|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310902;580258,54782,2026,,54782,2333
123149|50|2161|83|Germany|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310903;580259,123149,2161,,123149,2161
30341|20|1920|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310909;580265,30341,1920,,30341,1920
145869|14|2015|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310925;580281,145869,2015,,145869,2015
30342|38|1920|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310927;580283,30342,1920,,30342,1920
107317|45|2106|108|Japan|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310937;580291,107317,2106,,107317,2106
131205|54|1966|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310938;580292,131205,1966,,131205,1966
88629|43|2033|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310940;580294,88629,2033,,88629,2033
71293|38|2042|104|Italy|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310941;580295,71293,2042,,71293,2042
13238|24|1974|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310944;580297,13238,1974,,13238,1974
94285|43|2179|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310952;580298,94285,2179,,94285,2179
60674|38|2203|176|South Africa|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310958;580304,60674,2203,,60674,2203
89021|43|2106|223|United States|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310961;580307,89021,2106,,89021,2106
127800|54|2728|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310963;580308,127800,2289,,127800,2728
68316|7|2015|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310964;580309,68316,2015,,68316,2015
33138|30|2100|72|Finland|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310970;580315,33138,2100,,33138,2100
87644|43|2043|157|New Zealand|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310976;580319,87644,2043,,87644,2043
60675|22|2301|78|Yeoman VII|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310978;580321,60675,2301,,60675,2301
145874|45|2018|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310981;580324,145874,2018,,145874,2018
145875|47|2063|5|Algeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,310982;580325,145875,2063,,145875,2063
13239|38|2189|14|Australia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311018;580352,13239,2189,,13239,2189
102363|45|2068|23|Bermuda|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311022;580356,102363,2068,,102363,2068
145883|2|203|73|Union des Socits Franais de Sports Athletiques|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311026;580360,145883,2332,,145883,203
92429|43|2046|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311029;580363,92429,2046,,92429,2046
71884|10|2003|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311044;580376,71884,2003,,71884,2003
47279|36|2078|74|West Germany|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311047;580379,47279,2078,,47279,2078
145884|22|1900|135|Mexico|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311051;580383,145884,1900,,145884,1900
145885|43|2109|85|Greece|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311052;580384,145885,2109,,145885,2109
73427|18|2003|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311053;580385,73427,2003,,73427,2003
132441|54|2058|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311057;580389,132441,2058,,132441,2058
55634|38|2333|98|Iran|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311058;580390,55634,2333,,55634,2333
103635|45|2095|218|Uganda|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311059;580391,103635,2095,,103635,2095
145886|54|1902|200|Sweden|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311062;580394,145886,1902,,145886,1902
145887|43|2010|181|Serbia and Montenegro|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311066;580398,145887,2010,,145887,2010
8162|32|1972|202|Syria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311068;580400,8162,1972,,8162,1972
56356|32|2050|202|Syria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311070;580402,56356,2050,,56356,2050
86308|43|2082|94|Hungary|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311072;580404,86308,2082,,86308,2082
145889|43|1968|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311076;580408,145889,1968,,145889,1968
87621|43|1912|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311077;580409,87621,1912,,87621,1912
59842|36|2092|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311081;580413,59842,2092,,59842,2092
113211|47|2094|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311085;580417,113211,2094,,113211,2094
75027|32|2015|187|Sierra Leone|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311087;580419,75027,2015,,75027,2015
68317|34|2015|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311090;580422,68317,2015,,68317,2015
10162|41|2334|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311097;580429,10162,2334,,10162,2334
71885|20|2047|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311098;580430,71885,2047,,71885,2047
89000|43|2106|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311102;580434,89000,2106,,89000,2106
58567|34|1994|108|Japan|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311103;580435,58567,1994,,58567,1994
127628|54|1912|73|France|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311106;580438,127628,1912,,127628,1912
11165|24|1974|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311107;580439,11165,1974,,11165,1974
120021|50|1989|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311108;580440,120021,1989,,120021,1989
1007|36|2075|153|Nigeria|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311109;580441,1007,2075,,1007,2075
59843|16|2092|214|Turkey|Gold,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311111;580443,59843,2092,,59843,2092
42731|34|1964|108|Japan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311117;580446,42731,1964,,42731,1964
49687|41|1914|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311118;580447,49687,1914,,49687,1914
3667|34|2234|84|Ghana|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311120;580449,3667,2234,,3667,2234
145890|43|2162|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311122;580450,145890,2162,,145890,2162
58331|38|2103|98|Iran|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311130;580458,58331,2103,,58331,2103
105642|45|1990|224|Uzbekistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311131;580459,105642,1990,,105642,1990
145893|20|2093|214|Turkey|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311134;580460,145893,2093,,145893,2093
145894|26|2041|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311138;580463,145894,2041,,145894,2041
119701|50|2022|228|Saint Vincent and the Grenadines|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311140;580465,119701,2022,,119701,2022
145897|26|1994|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311144;580469,145897,1994,,145897,1994
121280|50|1974|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311147;580472,121280,1974,,121280,1974
145898|43|1916|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311149;580474,145898,1916,,145898,1916
60676|24|1995|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311150;580475,60676,1995,,60676,1995
72657|10|1947|126|Lithuania|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311151;580476,72657,1947,,72657,1947
56738|28|2153|14|Australia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311172;580492,56738,2153,,56738,2153
46837|38|1914|78|Great Britain|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311177;580495,46837,1914,,46837,1914
145919|47|2176|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311187;580500,145919,2176,,145919,2176
145920|34|2092|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311188;580501,145920,2092,,145920,2092
145921|47|1994|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311189;580502,145921,1994,,145921,1994
145922|50|2340|214|Turkey|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311190;580503,145922,2340,,145922,2340
129356|54|2201|219|Ukraine|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311193;580505,129356,2201,,129356,2201
4275|36|2234|110|Kenya|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311195;580507,4275,2234,,4275,2234
92298|43|2077|56|Cyprus|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311207;580509,92298,2077,,92298,2077
60376|41|2093|224|Uzbekistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311211;580513,60376,2093,,60376,2093
33121|41|1990|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311213;580515,33121,1990,,33121,1990
33122|41|2211|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311214;580516,33122,2211,,33122,2211
120869|50|1937|98|Iran|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311216;580518,120869,1937,,120869,1937
133473|54|2073|224|Uzbekistan|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311220;580522,133473,2073,,133473,2073
118595|50|1955|177|Russia|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311223;580523,118595,1955,,118595,1955
115757|47|2340|177|Russia|Silver,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311227;580527,115757,2340,,115757,2340
44460|41|2055|224|Uzbekistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311231;580531,44460,2055,,44460,2055
48554|41|1983|109|Kazakhstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311234;580534,48554,1983,,48554,1983
94195|43|2061|111|Kyrgyzstan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311239;580536,94195,2061,,94195,2061
39893|22|2056|221|Soviet Union|Bronze,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311243;580540,39893,2056,,39893,2056
92554|43|2307|18|Bangladesh|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311246;580543,92554,2307,,92554,2307
62137|34|1943|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311250;580547,62137,1943,,62137,1943
59133|22|1994|159|Pakistan|,2,1,0,MERGEABLE_DUPLICATE_CANDIDATE,311251;580548,59133,1994,,59133,1994
